source,source_event_id,source_url,partida_id,temporada_id,rodada,data,clube,jogador,posicao_espn,posicao,tipo,minuto,num_camisa
ESPN,732623,https://www.espn.com/soccer/match/_/gameId/732623,8817,2025,4,2025-04-16,Sao Paulo,Ferreira,CF-L,Atacante,Amarelo,66,11
ESPN,732623,https://www.espn.com/soccer/match/_/gameId/732623,8817,2025,4,2025-04-16,Sao Paulo,Nao informado (Sao Paulo),,,Amarelo,87,
ESPN,732623,https://www.espn.com/soccer/match/_/gameId/732623,8817,2025,4,2025-04-16,Sao Paulo,Robert Arboleda,CD,Zagueiro,Amarelo,91,5
ESPN,732623,https://www.espn.com/soccer/match/_/gameId/732623,8817,2025,4,2025-04-16,Sao Paulo,Rodriguinho,SUB,,Amarelo,92,15
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Gremio,Martin Braithwaite,F,Atacante,Amarelo,15,22
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Gremio,Tiago Volpi,G,Goleiro,Amarelo,18,1
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Gremio,Mathías Villasanti,LM,Meio-campo,Amarelo,60,20
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Mirassol,Negueba,SUB,,Amarelo,64,11
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Gremio,Edenilson,SUB,,Amarelo,66,8
ESPN,732628,https://www.espn.com/soccer/match/_/gameId/732628,8819,2025,4,2025-04-16,Mirassol,Daniel Borges,RB,Zagueiro,Amarelo,86,20
ESPN,732626,https://www.espn.com/soccer/match/_/gameId/732626,8818,2025,4,2025-04-16,Bragantino,Juninho Capixaba,LB,Zagueiro,Amarelo,1,29
ESPN,732626,https://www.espn.com/soccer/match/_/gameId/732626,8818,2025,4,2025-04-16,Sport,João Silva,CD-R,Zagueiro,Amarelo,25,6
ESPN,732626,https://www.espn.com/soccer/match/_/gameId/732626,8818,2025,4,2025-04-16,Sport,Fabricio Domínguez,AM,Meio-campo,Amarelo,41,8
ESPN,732626,https://www.espn.com/soccer/match/_/gameId/732626,8818,2025,4,2025-04-16,Sport,Matheus Alexandre,RB,Zagueiro,Amarelo,49,33
ESPN,732626,https://www.espn.com/soccer/match/_/gameId/732626,8818,2025,4,2025-04-16,Bragantino,Nao informado (Bragantino),,,Amarelo,87,
ESPN,732621,https://www.espn.com/soccer/match/_/gameId/732621,8821,2025,4,2025-04-16,Fluminense,Agustín Canobbio,AM-L,Meio-campo,Amarelo,18,17
ESPN,732621,https://www.espn.com/soccer/match/_/gameId/732621,8821,2025,4,2025-04-16,Corinthians,Mateuzinho,RB,Zagueiro,Amarelo,61,2
ESPN,732621,https://www.espn.com/soccer/match/_/gameId/732621,8821,2025,4,2025-04-16,Corinthians,José Andrés Martínez,SUB,,Amarelo,81,70
ESPN,732621,https://www.espn.com/soccer/match/_/gameId/732621,8821,2025,4,2025-04-16,Fluminense,Nonato,SUB,,Amarelo,93,16
ESPN,732629,https://www.espn.com/soccer/match/_/gameId/732629,8820,2025,4,2025-04-16,Palmeiras,Gustavo Gómez,CD,Zagueiro,Amarelo,48,15
ESPN,732624,https://www.espn.com/soccer/match/_/gameId/732624,8822,2025,4,2025-04-16,Flamengo,Wesley França,RB,Zagueiro,Amarelo,73,43
ESPN,732624,https://www.espn.com/soccer/match/_/gameId/732624,8822,2025,4,2025-04-16,Juventude,Gilberto,SUB,,Amarelo,87,9
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Atletico-MG,Caio Paulista,LB,Zagueiro,Amarelo,46,38
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Santos,João Schmidt,LM,Meio-campo,Amarelo,61,5
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Santos,Zé Ivaldo,CD-R,Zagueiro,Amarelo,62,2
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Atletico-MG,Hulk,F,Atacante,Amarelo,77,7
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Atletico-MG,Tomás Cuello,AM-L,Meio-campo,Amarelo,95,28
ESPN,732627,https://www.espn.com/soccer/match/_/gameId/732627,8824,2025,4,2025-04-16,Santos,Tiquinho Soares,F,Atacante,Amarelo,98,9
ESPN,732625,https://www.espn.com/soccer/match/_/gameId/732625,8823,2025,4,2025-04-16,Vitoria,Gabriel Baralhas,RM,Meio-campo,Amarelo,42,44
ESPN,732625,https://www.espn.com/soccer/match/_/gameId/732625,8823,2025,4,2025-04-16,Fortaleza,Emmanuel Martínez,CM-R,Meio-campo,Amarelo,79,8
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Bahia,Erick,RM,Meio-campo,Amarelo,23,14
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Cruzeiro,William,SUB,,Amarelo,53,12
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Cruzeiro,Kaio Jorge,F,Atacante,Amarelo,60,19
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Bahia,Santiago Arias,RB,Zagueiro,Amarelo,61,13
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Cruzeiro,Wanderson,AM-L,Meio-campo,Amarelo,64,94
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Cruzeiro,Christian,AM-R,Meio-campo,Amarelo,76,88
ESPN,732620,https://www.espn.com/soccer/match/_/gameId/732620,8825,2025,4,2025-04-17,Cruzeiro,Fabrício Bruno,CD-R,Zagueiro,Amarelo,91,15
ESPN,732639,https://www.espn.com/soccer/match/_/gameId/732639,8826,2025,5,2025-04-19,Sport,Caíque,G,Goleiro,Amarelo,24,22
ESPN,732639,https://www.espn.com/soccer/match/_/gameId/732639,8826,2025,5,2025-04-19,Sport,Christian Rivera,DM,Meio-campo,Amarelo,53,14
ESPN,732639,https://www.espn.com/soccer/match/_/gameId/732639,8826,2025,5,2025-04-19,Corinthians,Félix Torres,CD-R,Zagueiro,Amarelo,58,3
ESPN,732639,https://www.espn.com/soccer/match/_/gameId/732639,8826,2025,5,2025-04-19,Corinthians,Breno Bidon,LM,Meio-campo,Amarelo,58,27
ESPN,732639,https://www.espn.com/soccer/match/_/gameId/732639,8826,2025,5,2025-04-19,Corinthians,Matheus Donelli,G,Goleiro,Amarelo,77,32
ESPN,732632,https://www.espn.com/soccer/match/_/gameId/732632,8827,2025,5,2025-04-19,Vasco,Paulo Henrique,RB,Zagueiro,Amarelo,44,96
ESPN,732632,https://www.espn.com/soccer/match/_/gameId/732632,8827,2025,5,2025-04-19,Vasco,Pablo Vegetti,F,Atacante,Amarelo,54,99
ESPN,732632,https://www.espn.com/soccer/match/_/gameId/732632,8827,2025,5,2025-04-19,Flamengo,Léo Ortiz,CD-R,Zagueiro,Amarelo,81,3
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Internacional,Vitão,CD-L,Zagueiro,Amarelo,8,4
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Internacional,Alan Patrick,AM,Meio-campo,Amarelo,16,10
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Internacional,Nao informado (Internacional),,,Amarelo,17,
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Jemerson,CD-R,Zagueiro,Amarelo,20,21
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Marlon,LB,Zagueiro,Amarelo,24,23
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Gabriel Grando,SUB,,Amarelo,28,12
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Gabriel Grando,SUB,,Vermelho,28,12
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Miguel Monsalve,AM-L,Meio-campo,Amarelo,57,11
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Mathías Villasanti,RM,Meio-campo,Amarelo,72,20
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Gremio,Dodi,LM,Meio-campo,Amarelo,88,17
ESPN,732636,https://www.espn.com/soccer/match/_/gameId/732636,8828,2025,5,2025-04-19,Internacional,Ronaldo,SUB,,Amarelo,96,16
ESPN,732635,https://www.espn.com/soccer/match/_/gameId/732635,8829,2025,5,2025-04-20,Juventude,Felipinho,LB,Zagueiro,Amarelo,11,6
ESPN,732635,https://www.espn.com/soccer/match/_/gameId/732635,8829,2025,5,2025-04-20,Juventude,Wilker Ángel,CD-L,Zagueiro,Amarelo,54,4
ESPN,732635,https://www.espn.com/soccer/match/_/gameId/732635,8829,2025,5,2025-04-20,Mirassol,Alex Muralha,G,Goleiro,Amarelo,81,23
ESPN,732635,https://www.espn.com/soccer/match/_/gameId/732635,8829,2025,5,2025-04-20,Mirassol,José Aldo,SUB,,Amarelo,85,21
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Atletico-MG,Rony,CF-R,Atacante,Amarelo,56,33
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Botafogo-RJ,David Loiola,CD-L,Zagueiro,Vermelho,63,57
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Botafogo-RJ,John Victor,G,Goleiro,Amarelo,74,12
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Atletico-MG,Tomás Cuello,LM,Meio-campo,Amarelo,75,28
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Botafogo-RJ,Danilo Barbosa,SUB,,Amarelo,79,5
ESPN,732630,https://www.espn.com/soccer/match/_/gameId/732630,8831,2025,5,2025-04-20,Atletico-MG,Hulk,CF-L,Atacante,Amarelo,79,7
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Santos,Benjamín Rollheiser,AM,Meio-campo,Amarelo,31,32
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Sabino,CD-L,Zagueiro,Amarelo,41,35
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Marcos Antonio,LM,Meio-campo,Amarelo,50,20
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Nao informado (Sao Paulo),,,Amarelo,52,
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Santos,Tiquinho Soares,F,Atacante,Amarelo,48,9
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Rafael,G,Goleiro,Amarelo,57,23
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Alisson,RM,Meio-campo,Amarelo,63,25
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Matheus Alves,AM,Meio-campo,Amarelo,75,47
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Rodriguinho,SUB,,Amarelo,92,15
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Sao Paulo,Enzo Díaz,LB,Zagueiro,Amarelo,95,13
ESPN,732633,https://www.espn.com/soccer/match/_/gameId/732633,8830,2025,5,2025-04-20,Santos,Gil,CD-L,Zagueiro,Amarelo,98,4
ESPN,732638,https://www.espn.com/soccer/match/_/gameId/732638,8832,2025,5,2025-04-20,Vitoria,Claudinho,RB,Zagueiro,Amarelo,80,2
ESPN,732637,https://www.espn.com/soccer/match/_/gameId/732637,8833,2025,5,2025-04-20,Fortaleza,Allanzinho,CF-L,Atacante,Amarelo,29,19
ESPN,732637,https://www.espn.com/soccer/match/_/gameId/732637,8833,2025,5,2025-04-20,Palmeiras,Richard Ríos,CM-R,Meio-campo,Amarelo,81,8
ESPN,732634,https://www.espn.com/soccer/match/_/gameId/732634,8834,2025,5,2025-04-20,Cruzeiro,Matheus Pereira,AM,Meio-campo,Amarelo,18,10
ESPN,732634,https://www.espn.com/soccer/match/_/gameId/732634,8834,2025,5,2025-04-20,Bragantino,Gabriel,LM,Meio-campo,Amarelo,18,6
ESPN,732634,https://www.espn.com/soccer/match/_/gameId/732634,8834,2025,5,2025-04-20,Cruzeiro,Fabrício Bruno,CD-R,Zagueiro,Amarelo,48,15
ESPN,732634,https://www.espn.com/soccer/match/_/gameId/732634,8834,2025,5,2025-04-20,Bragantino,Guzmán Rodríguez,CD-L,Zagueiro,Amarelo,68,2
ESPN,732634,https://www.espn.com/soccer/match/_/gameId/732634,8834,2025,5,2025-04-20,Cruzeiro,Lucas Villalba,CD-L,Zagueiro,Amarelo,74,25
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Ceara,Lucas Mugni,AM,Meio-campo,Amarelo,40,10
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Bahia,Ademir,RF,,Amarelo,49,7
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Bahia,Éverton Ribeiro,SUB,,Amarelo,64,10
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Ceara,Rafael Ramos,LB,Zagueiro,Amarelo,76,2
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Ceara,Fernando Sandro Pereira,RM,Meio-campo,Amarelo,84,88
ESPN,732631,https://www.espn.com/soccer/match/_/gameId/732631,8835,2025,5,2025-04-21,Ceara,Fabiano,RB,Zagueiro,Amarelo,104,70
ESPN,732641,https://www.espn.com/soccer/match/_/gameId/732641,8836,2025,6,2025-04-26,Internacional,Bruno Tabata,RM,Meio-campo,Amarelo,23,17
ESPN,732641,https://www.espn.com/soccer/match/_/gameId/732641,8836,2025,6,2025-04-26,Juventude,Rodrigo Sam,CD,Zagueiro,Amarelo,26,34
ESPN,732641,https://www.espn.com/soccer/match/_/gameId/732641,8836,2025,6,2025-04-26,Juventude,Abner,SUB,,Amarelo,48,23
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Sao Paulo,Enzo Díaz,LB,Zagueiro,Amarelo,31,13
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Ceara,Willian Machado,CD-L,Zagueiro,Amarelo,46,23
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Ceara,Pedro Henrique,AM-L,Meio-campo,Amarelo,53,7
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Sao Paulo,Igor,RB,Zagueiro,Amarelo,67,2
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Sao Paulo,Marcos Antonio,SUB,,Amarelo,76,20
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Sao Paulo,Cédric,SUB,,Amarelo,84,6
ESPN,732648,https://www.espn.com/soccer/match/_/gameId/732648,8838,2025,6,2025-04-26,Sao Paulo,Damián Bobadilla,LM,Meio-campo,Amarelo,88,21
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Atletico-MG,Hulk,F,Atacante,Amarelo,28,7
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Mirassol,Lucas Ramon,RB,Zagueiro,Amarelo,34,19
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Mirassol,Alex Muralha,G,Goleiro,Amarelo,50,23
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Mirassol,Daniel Borges,SUB,,Amarelo,57,20
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Mirassol,Everton Maceió,SUB,,Amarelo,78,99
ESPN,732642,https://www.espn.com/soccer/match/_/gameId/732642,8837,2025,6,2025-04-26,Atletico-MG,Iván Román,SUB,,Amarelo,95,23
ESPN,732645,https://www.espn.com/soccer/match/_/gameId/732645,8839,2025,6,2025-04-26,Fortaleza,Juan Martín Lucero,CF-R,Atacante,Amarelo,56,9
ESPN,732645,https://www.espn.com/soccer/match/_/gameId/732645,8839,2025,6,2025-04-26,Fortaleza,Titi,CD-L,Zagueiro,Amarelo,91,4
ESPN,732645,https://www.espn.com/soccer/match/_/gameId/732645,8839,2025,6,2025-04-26,Fortaleza,Titi,CD-L,Zagueiro,Vermelho,98,4
ESPN,732645,https://www.espn.com/soccer/match/_/gameId/732645,8839,2025,6,2025-04-26,Fortaleza,Kervin Andrade,SUB,,Amarelo,102,77
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Botafogo-RJ,Alexander Barboza,CD-L,Zagueiro,Amarelo,16,20
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Botafogo-RJ,Cuiabano,LB,Zagueiro,Amarelo,24,66
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Fluminense,Facundo Bernal,RM,Meio-campo,Amarelo,41,5
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Fluminense,Juan Freytes,CD-L,Zagueiro,Amarelo,56,22
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Fluminense,Ganso,AM,Meio-campo,Amarelo,59,10
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Fluminense,Jhon Arias,AM-R,Meio-campo,Amarelo,68,21
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Botafogo-RJ,Gregore,CM-R,Meio-campo,Amarelo,71,26
ESPN,732640,https://www.espn.com/soccer/match/_/gameId/732640,8840,2025,6,2025-04-26,Botafogo-RJ,Jefferson Savarino,AM-L,Meio-campo,Amarelo,96,10
ESPN,732646,https://www.espn.com/soccer/match/_/gameId/732646,8841,2025,6,2025-04-27,Corinthians,Ángel Romero,LM,Meio-campo,Amarelo,32,11
ESPN,732646,https://www.espn.com/soccer/match/_/gameId/732646,8841,2025,6,2025-04-27,Flamengo,Ayrton Lucas,LB,Zagueiro,Amarelo,37,6
ESPN,732646,https://www.espn.com/soccer/match/_/gameId/732646,8841,2025,6,2025-04-27,Flamengo,Wesley França,RB,Zagueiro,Amarelo,92,43
ESPN,732643,https://www.espn.com/soccer/match/_/gameId/732643,8843,2025,6,2025-04-27,Palmeiras,Flaco López,F,Atacante,Amarelo,54,42
ESPN,732643,https://www.espn.com/soccer/match/_/gameId/732643,8843,2025,6,2025-04-27,Bahia,Luciano Rodríguez,SUB,,Amarelo,96,9
ESPN,732643,https://www.espn.com/soccer/match/_/gameId/732643,8843,2025,6,2025-04-27,Bahia,Cauly,SUB,,Amarelo,97,8
ESPN,732644,https://www.espn.com/soccer/match/_/gameId/732644,8842,2025,6,2025-04-27,Vitoria,Pepê,LM,Meio-campo,Amarelo,12,6
ESPN,732644,https://www.espn.com/soccer/match/_/gameId/732644,8842,2025,6,2025-04-27,Gremio,Mathías Villasanti,RM,Meio-campo,Amarelo,22,20
ESPN,732644,https://www.espn.com/soccer/match/_/gameId/732644,8842,2025,6,2025-04-27,Vitoria,Carlinhos,SUB,,Amarelo,55,99
ESPN,732644,https://www.espn.com/soccer/match/_/gameId/732644,8842,2025,6,2025-04-27,Vitoria,Claudinho,RB,Zagueiro,Amarelo,70,2
ESPN,732644,https://www.espn.com/soccer/match/_/gameId/732644,8842,2025,6,2025-04-27,Vitoria,Matheus,AM,Meio-campo,Amarelo,76,30
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Bragantino,José Hurtado,RB,Zagueiro,Amarelo,22,34
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Santos,Diego Pituca,LM,Meio-campo,Amarelo,28,21
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Bragantino,Guzmán Rodríguez,CD-L,Zagueiro,Amarelo,31,2
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Bragantino,Eduardo Sasha,F,Atacante,Amarelo,31,8
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Bragantino,Vinicinho,AM-L,Meio-campo,Amarelo,61,17
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Santos,Benjamín Rollheiser,AM,Meio-campo,Amarelo,79,32
ESPN,732649,https://www.espn.com/soccer/match/_/gameId/732649,8845,2025,6,2025-04-27,Bragantino,Lucas Barbosa,AM-R,Meio-campo,Amarelo,91,21
ESPN,732653,https://www.espn.com/soccer/match/_/gameId/732653,8846,2025,7,2025-05-02,Sao Paulo,Lucas Ferreira,AM-R,Meio-campo,Amarelo,43,48
ESPN,732653,https://www.espn.com/soccer/match/_/gameId/732653,8846,2025,7,2025-05-02,Fortaleza,João Ricardo,G,Goleiro,Amarelo,61,1
ESPN,732653,https://www.espn.com/soccer/match/_/gameId/732653,8846,2025,7,2025-05-02,Fortaleza,Gustavo Mancha,CD-L,Zagueiro,Amarelo,73,39
ESPN,732653,https://www.espn.com/soccer/match/_/gameId/732653,8846,2025,7,2025-05-02,Sao Paulo,Damián Bobadilla,LM,Meio-campo,Amarelo,96,21
ESPN,732659,https://www.espn.com/soccer/match/_/gameId/732659,8847,2025,7,2025-05-03,Vitoria,Lucas,AM-R,Meio-campo,Amarelo,37,22
ESPN,732659,https://www.espn.com/soccer/match/_/gameId/732659,8847,2025,7,2025-05-03,Vitoria,Lucas Halter,CD-L,Zagueiro,Amarelo,37,5
ESPN,732659,https://www.espn.com/soccer/match/_/gameId/732659,8847,2025,7,2025-05-03,Vitoria,Matheus,AM,Meio-campo,Amarelo,53,30
ESPN,732659,https://www.espn.com/soccer/match/_/gameId/732659,8847,2025,7,2025-05-03,Vitoria,Claudinho,RB,Zagueiro,Amarelo,92,2
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Internacional,Bruno Henrique,CM-R,Meio-campo,Amarelo,48,8
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Corinthians,Mateuzinho,RB,Zagueiro,Amarelo,56,2
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Internacional,Bruno Henrique,CM-R,Meio-campo,Vermelho,61,8
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Internacional,Óscar Romero,SUB,,Amarelo,92,11
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Corinthians,Yuri Alberto,CF-R,Atacante,Amarelo,95,9
ESPN,732651,https://www.espn.com/soccer/match/_/gameId/732651,8848,2025,7,2025-05-03,Corinthians,Charles,SUB,,Amarelo,99,35
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Sport,Rodrigo Atencio,AM-R,Meio-campo,Amarelo,64,20
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Sport,Hereda,RB,Zagueiro,Amarelo,76,32
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Sport,Lucas Lima,AM,Meio-campo,Amarelo,81,10
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Fluminense,Lima,SUB,,Amarelo,91,45
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Sport,Caíque,G,Goleiro,Amarelo,94,22
ESPN,732657,https://www.espn.com/soccer/match/_/gameId/732657,8849,2025,7,2025-05-03,Sport,Carlos Alberto,SUB,,Amarelo,95,17
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Bahia,Caio Alexandre,CM,Meio-campo,Amarelo,9,19
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Bahia,Erick,RB,Zagueiro,Amarelo,31,14
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Botafogo-RJ,Newton,CM,Meio-campo,Amarelo,48,28
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Botafogo-RJ,Mateo Ponte,SUB,,Amarelo,83,4
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Bahia,Ademir,SUB,,Amarelo,86,7
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Botafogo-RJ,Fernando Marçal,SUB,,Amarelo,99,21
ESPN,732658,https://www.espn.com/soccer/match/_/gameId/732658,8850,2025,7,2025-05-03,Botafogo-RJ,John Victor,G,Goleiro,Amarelo,99,12
ESPN,732656,https://www.espn.com/soccer/match/_/gameId/732656,8851,2025,7,2025-05-04,Santos,Luan Peres,CD-L,Zagueiro,Amarelo,4,14
ESPN,732656,https://www.espn.com/soccer/match/_/gameId/732656,8851,2025,7,2025-05-04,Santos,Luis Fellipe,RB,Zagueiro,Amarelo,10,25
