edicao,fase,grupo,data,partida,time_1,placar,time_2,estadio,selecao,adversario,jogador,minuto,acrescimo,minuto_texto,tipo_oficial,tipo_tecnico,parte_corpo,tecnica,zona,xg,distancia_m,coordenada_x,coordenada_y,eh_penalti,eh_gol_contra,eh_falta,eh_cabeca,eh_fora_area,situacao,fonte_situacao,frase_situacao,fonte_oficial,fonte_tecnica,nivel_confianca,texto_original,gol_id,partida_id_local
1958,Fase de grupos,Grupo B,11 de junho,Iugoslávia 3 - 2 França,Iugoslávia,3 - 2,França,"Västerås, Arosvallen",Iugoslávia,França,Petaković,16,,16',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Petaković 16',491,1958-010
1958,Fase de grupos,Grupo B,11 de junho,Iugoslávia 3 - 2 França,Iugoslávia,3 - 2,França,"Västerås, Arosvallen",Iugoslávia,França,Veselinović,65,,65',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Veselinović 65',492,1958-010
1958,Fase de grupos,Grupo B,11 de junho,Iugoslávia 3 - 2 França,Iugoslávia,3 - 2,França,"Västerås, Arosvallen",Iugoslávia,França,Veselinović,87,,87',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Veselinović 87',493,1958-010
1958,Fase de grupos,Grupo B,11 de junho,Iugoslávia 3 - 2 França,Iugoslávia,3 - 2,França,"Västerås, Arosvallen",França,Iugoslávia,Fontaine,5,,5',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Fontaine 5',494,1958-010
1958,Fase de grupos,Grupo B,11 de junho,Iugoslávia 3 - 2 França,Iugoslávia,3 - 2,França,"Västerås, Arosvallen",França,Iugoslávia,Fontaine,85,,85',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Fontaine 85',495,1958-010
1958,Fase de grupos,Grupo B,11 de junho,Paraguai 3 - 2 Escócia,Paraguai,3 - 2,Escócia,"Norrköping, Idrottsparken",Paraguai,Escócia,Aguero,4,,4',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Aguero 4',496,1958-011
1958,Fase de grupos,Grupo B,11 de junho,Paraguai 3 - 2 Escócia,Paraguai,3 - 2,Escócia,"Norrköping, Idrottsparken",Paraguai,Escócia,Ré,44,,44',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ré 44',497,1958-011
1958,Fase de grupos,Grupo B,11 de junho,Paraguai 3 - 2 Escócia,Paraguai,3 - 2,Escócia,"Norrköping, Idrottsparken",Paraguai,Escócia,Parodi,74,,74',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Parodi 74',498,1958-011
1958,Fase de grupos,Grupo B,11 de junho,Paraguai 3 - 2 Escócia,Paraguai,3 - 2,Escócia,"Norrköping, Idrottsparken",Escócia,Paraguai,Mudie,23,,23',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Mudie 23' (pen),499,1958-011
1958,Fase de grupos,Grupo B,11 de junho,Paraguai 3 - 2 Escócia,Paraguai,3 - 2,Escócia,"Norrköping, Idrottsparken",Escócia,Paraguai,Collins,76,,76',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Collins 76',500,1958-011
1958,Fase de grupos,Grupo B,15 de junho,França 2 - 1 Escócia,França,2 - 1,Escócia,"Örebro, Eyravallen",França,Escócia,Kopa,22,,22',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Kopa 22',501,1958-012
1958,Fase de grupos,Grupo B,15 de junho,França 2 - 1 Escócia,França,2 - 1,Escócia,"Örebro, Eyravallen",França,Escócia,Fontaine,45,,45',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Fontaine 45',502,1958-012
1958,Fase de grupos,Grupo B,15 de junho,França 2 - 1 Escócia,França,2 - 1,Escócia,"Örebro, Eyravallen",Escócia,França,Baird,66,,66',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Baird 66',503,1958-012
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Paraguai,Iugoslávia,Parodi,21,,21',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Parodi 21',504,1958-013
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Paraguai,Iugoslávia,Agüero,49,,49',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Agüero 49',505,1958-013
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Paraguai,Iugoslávia,Romero,90,,90',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Romero 90',506,1958-013
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Iugoslávia,Paraguai,Ognjanovic,12,,12',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ognjanovic 12',507,1958-013
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Iugoslávia,Paraguai,Veselinović,29,,29',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Veselinović 29',508,1958-013
1958,Fase de grupos,Grupo B,15 de junho,Paraguai 3 - 3 Iugoslávia,Paraguai,3 - 3,Iugoslávia,"Eskilstuna, Tunavallen",Iugoslávia,Paraguai,Rajkov,74,,74',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Rajkov 74',509,1958-013
1958,Fase de grupos,Grupo C,8 de junho,Suécia 3 - 0 México,Suécia,3 - 0,México,"Estádio Råsunda, Estocolmo",Suécia,México,Simonsson,17,,17',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Simonsson 17',510,1958-014
1958,Fase de grupos,Grupo C,8 de junho,Suécia 3 - 0 México,Suécia,3 - 0,México,"Estádio Råsunda, Estocolmo",Suécia,México,Simonsson,64,,64',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Simonsson 64',511,1958-014
1958,Fase de grupos,Grupo C,8 de junho,Suécia 3 - 0 México,Suécia,3 - 0,México,"Estádio Råsunda, Estocolmo",Suécia,México,Liedholm,58,,58',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Liedholm 58' (pen),512,1958-014
1958,Fase de grupos,Grupo C,8 de junho,Hungria 1 - 1 País de Gales,Hungria,1 - 1,País de Gales,"Sandviken, Järnvallen",Hungria,País de Gales,Bozsik,4,,4',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Bozsik 4',513,1958-015
1958,Fase de grupos,Grupo C,8 de junho,Hungria 1 - 1 País de Gales,Hungria,1 - 1,País de Gales,"Sandviken, Järnvallen",País de Gales,Hungria,J. Charles,26,,26',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,J. Charles 26',514,1958-015
1958,Fase de grupos,Grupo C,11 de junho,México 1 - 1 País de Gales,México,1 - 1,País de Gales,"Estocolmo, Estádio Råsunda",México,País de Gales,Belmonte,69,,69',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Belmonte 69',515,1958-016
1958,Fase de grupos,Grupo C,11 de junho,México 1 - 1 País de Gales,México,1 - 1,País de Gales,"Estocolmo, Estádio Råsunda",País de Gales,México,I. Allchurch,32,,32',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,I. Allchurch 32',516,1958-016
1958,Fase de grupos,Grupo C,12 de junho,Suécia 2 - 1 Hungria,Suécia,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",Suécia,Hungria,Hamrin,34,,34',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Hamrin 34',517,1958-017
1958,Fase de grupos,Grupo C,12 de junho,Suécia 2 - 1 Hungria,Suécia,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",Suécia,Hungria,Hamrin,55,,55',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Hamrin 55',518,1958-017
1958,Fase de grupos,Grupo C,12 de junho,Suécia 2 - 1 Hungria,Suécia,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",Hungria,Suécia,Tichy,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Tichy 78',519,1958-017
1958,Fase de grupos,Grupo C,15 de junho,Hungria 4 - 0 México,Hungria,4 - 0,México,"Sandviken, Järnvallen",Hungria,México,Tichy,19,,19',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Tichy 19',520,1958-019
1958,Fase de grupos,Grupo C,15 de junho,Hungria 4 - 0 México,Hungria,4 - 0,México,"Sandviken, Järnvallen",Hungria,México,Tichy,46,,46',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Tichy 46',521,1958-019
1958,Fase de grupos,Grupo C,15 de junho,Hungria 4 - 0 México,Hungria,4 - 0,México,"Sandviken, Järnvallen",Hungria,México,Sándor,54,,54',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Sándor 54',522,1958-019
1958,Fase de grupos,Grupo C,15 de junho,Hungria 4 - 0 México,Hungria,4 - 0,México,"Sandviken, Järnvallen",Hungria,México,Bencsis,69,,69',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Bencsis 69',523,1958-019
1958,Fase de grupos,Grupo C,17 de junho,País de Gales 2 - 1 Hungria,País de Gales,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",País de Gales,Hungria,I. Allchurch,55,,55',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,I. Allchurch 55',524,1958-020
1958,Fase de grupos,Grupo C,17 de junho,País de Gales 2 - 1 Hungria,País de Gales,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",País de Gales,Hungria,Medwin,76,,76',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Medwin 76',525,1958-020
1958,Fase de grupos,Grupo C,17 de junho,País de Gales 2 - 1 Hungria,País de Gales,2 - 1,Hungria,"Estocolmo, Estádio Råsunda",Hungria,País de Gales,Tichy,33,,33',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Tichy 33',526,1958-020
1958,Fase de grupos,Grupo D,8 de junho,Brasil 3 - 0 Áustria,Brasil,3 - 0,Áustria,"Rimnersvallen, Uddevalla",Brasil,Áustria,Mazzola,38,,38',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Mazzola 38',527,1958-021
1958,Fase de grupos,Grupo D,8 de junho,Brasil 3 - 0 Áustria,Brasil,3 - 0,Áustria,"Rimnersvallen, Uddevalla",Brasil,Áustria,Mazzola,89,,89',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Mazzola 89',528,1958-021
1958,Fase de grupos,Grupo D,8 de junho,Brasil 3 - 0 Áustria,Brasil,3 - 0,Áustria,"Rimnersvallen, Uddevalla",Brasil,Áustria,Nílton Santos,49,,49',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Nílton Santos 49',529,1958-021
